Piña Agria,6.5,10,Sour - Ale,"Sour ale aged for nine months with pineapple lacto and brett  A refreshing tart and sour fruit beer",https://untappd.akamaized.net/site/beer_logos/beer-314966_386cd_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Fernet Aged Porter,9.8,32,Porter - Imperial / Double,"50 porter 50 porter aged in leopold distillery fernet barrels",https://untappd.akamaized.net/site/beer_logos/beer-_450646_sm_7c2a753195fa2283a6fd295dcd7868.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Sunny Rain,6,20,Golden Ale,"Golden tart ale Light body very subtle hints of tartness Perfect for a nice sunny day perhaps with light rain in the afternoon",https://untappd.akamaized.net/site/beer_logos/beer-1352816_11a4f_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Perle White IPA,5.5,50,IPA - White,"Inspired by our small-batch pilot system the Roots Release series honors our experimental brewing roots and invites you to sample some of our favorites The Perle hop shines in this crisp white IPA An herbal and fruit-like hop character mingles with the delicate wheat for a clean crisp finish that will leave you smiling",https://untappd.akamaized.net/site/beer_logos/beer-592363_7e352_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Brazzle,5.4,10,American Wild Ale,"300 pounds of raspberries Soured in oak barrels This golden ale is aged in oak barrels with multiple wild yeasts",https://untappd.akamaized.net/site/beer_logos/beer-455288_28113_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Zard-Alu,6.8,10,Sour - Ale,"Apricots are thought to be native of the Persian territory where they were commonly referred to as a Zard-Alu These precious stone fruits were so highly revered that they were often used as a commodity in the markets The stones were not to be wasted much like this brew Apricots shine bright while peach and pear-like flavors mingle in the background as Brettanomyces and Lactobacillus create the tie that binds all the components The end result is a complex ale that is playfully sour light and refreshing",https://untappd.akamaized.net/site/beer_logos/beer-1561493_08312_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
FOCOllaboration (Hop Kitchen #6),6.7,0,Pale Ale - American,"",https://untappd.akamaized.net/site/beer_logos/beer-627876_bd894_sm.jpeg,New Belgium Brewing Company,Regional Brewery,Fort Collins,CO,40.5934,-105.067,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,http://www.newbelgium.com
Barrel Thief Oak Aged Imperial IPA,9.4,89,IPA - Imperial / Double,"Starting with a double IPA we then threw it into oak barrels that had been used only once prior The oak imparted from the barrels pair well with all the tropical fruits that can be attributed to the massive amount of hops used before being barrel aged",https://untappd.akamaized.net/site/beer_logos/beer-856771_8934a_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Double Pilsner,8.1,0,Pilsner - Imperial / Double,"We feel the eyes of tradition on us whenever we brew our Double Pilsner  But this beer is not just our tribute to the classic Bohemian pilsner- its our own craft interpration of it  Refreshing and delicate yet bold and assertive its clear golden door leaves nowhere for imperfections to hide but plenty of room for mystery",https://untappd.akamaized.net/site/beer_logos/beer-DoublePilsner_231.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Settle Down Brown,6.5,50,Brown Ale - American,"In the winter months somewhere between ‘work hard’ and ‘play hard’ there’s a moment that naturally seems to occur A moment where you can sit back and relax with a good friend and…well settle in It’s moments like these that inspired us to create Settle Down Brown This American Brown has a rich malt flavor with complex tropical fruit and caramel notes",https://untappd.akamaized.net/site/beer_logos/beer-2407690_a3808_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
180 Shilling Ale,9.6,0,Scotch Ale / Wee Heavy,"In 1989 we opened our doors with our flagship 90 Shilling Still a favorite today we’re celebrating our Silver Anniversary with a double version of the recipe that started it all We’re a little bigger now and 180 Shilling is too with a hearty roasted malt base balanced by subtle earthy hops and aged on oak to create notes of toffee plum vanilla and dried cherry Thanks for 25 years of beers and here’s to many more Cheers!",https://untappd.akamaized.net/site/beer_logos/beer-764002_d5e1b_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Prop Culture,7.1,27,Saison / Farmhouse Ale,"We experimented with PROPagating different combinations of Belgian yeast CULTUREs and blending them in specific primary and secondary fermentations We let the Saccharomyces cultures do the heavy lifting by converting the bulk of the wort sugars while the Brettanomyces cultures did the fine tuning to round out the flavor profile The result of our experimentation led to PROP CULTURE a project of 10 yeast strains working together to create a fruit forward collage of flavors like pineapple pear mango and banana balanced by a clove like spiciness",https://untappd.akamaized.net/site/beer_logos/beer-1483714_57994_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Green Coyote Tomatillo Sour,5.1,9,Sour - Berliner Weisse,"Green Coyote Tomatillo Sour is our bright crisp take on a classic German-style Berliner Weisse A bountiful spring harvest of tomatillo fruit creates a slight sweetness and tangy bite while subtle notes of kiwi cucumber and lemon howl alongside tartness on the tongue The untamed freshness of Green Coyote will have you lapping it up at high-noon or in the glow of the moonlight ",https://untappd.akamaized.net/site/beer_logos/beer-1314815_9a64d_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Dark Theory,7.5,15,Sour - Ale,"Experience the gravity of Dark Theory Black cherries swirl in an abyss of wild fermented imperialnporter Belgian yeast strains illuminate a galaxy of plum and cranberry flavors atop layers of tartncherry and sweet bread Roasted malts add notes of coffee chocolate and tobacco for a beer that isnfull-bodied complex and out-of-this-world smooth",https://untappd.akamaized.net/site/beer_logos/beer-1898122_327b4_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Jaunt,7.6,0,Pale Ale - American,"Ale Brewed with Riesling Grapes Aged with Oak StavesnThe Western Slope of Colorado just a short trip over the Rocky Mountains is the perfect place to find new ingredients for an excursion in brewing Jaunt is a process or journey marrying a delicate pale ale with Colorado Riesling grapes It is then aged on oak just for pleasure The final blend boasts a creamy malt body a bright and crisp fruity finish and just a dash of toasted oak",https://untappd.akamaized.net/site/beer_logos/beer-654864_edd82_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Jolly Russian,13.3,45,Stout - Russian Imperial,"Bridging the Baltic and Caribbean Seas Jolly Russian is a rich Russian Imperial Stout stowed away in Rum Barrels for aging Dark as night and thick as the raging sea this brew boasts notes of coffee and cocoa with waves of oak spiced molasses dried fruit and vanilla from the planks It’s dangerously delicious!",https://untappd.akamaized.net/site/beer_logos/beer-1638173_89988_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Footprint RegionAle,9.5,0,Strong Ale - American,"This artful ale is a tribute to the states in which our beer is available The result is a crafty collective of regional flavors",https://untappd.akamaized.net/site/beer_logos/beer-Footprint_118714.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Russian Pirate,13.3,45,Stout - Russian Imperial,"Russian Imperial Stout aged in Rum Barrelsrn",https://untappd.akamaized.net/site/beer_logos/beer-517847_00666_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Colorado Red,5.9,0,Red Ale - American Amber / Red,"Brewed in collaboration with folks from Odell Has hints of subtle toffee malt complemented by a mix of dried fruit candied peel and fragrant hops A great balance of citrus and roasted malt characteristics",https://untappd.akamaized.net/site/beer_logos/beer-51495_a1503_sm.jpeg,Thornbridge Brewery,Micro Brewery,Bakewell,Derbyshire,53.2161,-1.67814,https://untappd.akamaized.net/site/brewery_logos/brewery-Thornbridge_2047.jpeg,www.thornbridgebrewery.co.uk
Fifty Niner,10,0,Golden Ale,"Brett or Bust! 1859 was the peak of the Colorado Gold Rush Prospectors and dreamers later dubbed 59ers journeyed across the land with the hopes of striking it rich In that spirit of adventure Fifty Niner is a Golden Ale aged on oak staves and bottle conditioned with Brettanomyces a yeast as wild as the new frontier The lustrous golden brew shines with hints of lemon zest and pear accentuated by a rich vanilla and almond oak character and a subtle earthy spiced pineapple Brett finish",https://untappd.akamaized.net/site/beer_logos/beer-567501_e3e2a_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Crossover,7.1,24,American Wild Ale,"We’re in a relentless search for new ways to influence the character of our beer Crossover is our tribute to the complex partnership between two of the most prolific and ancient fermented beverages – beer and wine We brewed a sour blonde ale and aged it in chardonnay and sauvignon blanc barrels to introduce notes of tropical fruit elderflower and subtle oak finish The result of the unique combination is a dry effervescent beer balanced with hints of pear tart sourness and light funk",https://untappd.akamaized.net/site/beer_logos/beer-1745744_a0f0a_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Whiskey Barrel Aged Lugene ,10.5,0,Stout - Imperial Milk / Sweet,"Whiskey Barrel-Aged Lugene is a chocolate milk stout aged in Woody Creek Rye Whiskey barrels for 6-months ",https://untappd.akamaized.net/site/beer_logos/beer-1754836_84a57_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Gramps Oatmeal Stout,7.2,0,Stout - Oatmeal,"",https://untappd.akamaized.net/site/beer_logos/beer-611291_79486_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Splice Session IPA,4.8,40,IPA - Session / India Session Ale,"Inspired by our small-batch pilot system the Roots Release series honors our experimental brewing roots and invites you to sample some of our favorites This full-flavored Session IPA splices together tropical fruit aromas with bold fresh citrusy hops The result is an easy drinking balanced IPA; one you’ll reach for again and again",https://untappd.akamaized.net/site/beer_logos/beer-1528525_cc762_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Celastrina,7.5,0,Saison / Farmhouse Ale,"Celastrina or Hops Blue is a tiny blue butterfly found living on wild hop plants along the Front Range of Colorado Little is known about this rare species but we hope to change that Celastrina Saison honors this winged creature with delicate hints of banana and clove-like flavor typical of a traditional Saison that flutter with a subtle spice character derived only from the hops used",https://untappd.akamaized.net/site/beer_logos/beer-_350946_sm_056b2992994bdd3e9d2dd3c35663cc.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Rawah Rye IPA,6.8,62,Rye Beer,"",https://untappd.akamaized.net/site/beer_logos/beer-1225060_49227_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
SMaSH Hoppy Blonde,5.4,0,Blonde Ale,"Made exclusively for Old Chicago Odell SMaSH Hoppy Blonde is pouring from our taps all season long! Enjoy this single malt and single hop brew only at participating OC locations",https://untappd.akamaized.net/site/beer_logos/beer-1718453_406be_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Pyrus And Prunus,9,0,Sour - Ale,"Oak aged sour golden ale brewed with heavy additions of pear and peach puree resulting in a full bodied pleasantly effervescent refreshingly tart ale The two fruits work in harmony as aromas of peach pie and fresh pear swirl from the glass The tart complexity of the sour golden marries with ripe fruit flavors that bust forth with every sip Enjoy",https://untappd.akamaized.net/site/beer_logos/beer-2215360_2d4f9_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
Elephunk,9.9,33,American Wild Ale,"Striking a perfect balance between sweet and tart Elephunk Imperial Wild IPA showcases layers of flavors that dance on the palate in funky liquid harmony Pungent tropical fruit aromas burst forward while oak-aged traits of vanilla brown sugar and cedar create a slightly sweet contrast to the tart flavor Notes of ripe pineapple and peach pie unite in this wild-inspired barrel aged imperial IPA",https://untappd.akamaized.net/site/beer_logos/beer-1844877_359e0_sm.jpeg,Odell Brewing Co.,Regional Brewery,Fort Collins,CO,40.5888,-105.062,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,http://odellbrewing.com
